invoiceno,stockcode,quantity,invoicedate,customerid
538009,22114,8,2010-12-09 12:17:00.000000,14911
541110,72351A,8,2011-01-13 15:11:00.000000,15916
537086,20967,20,2010-12-05 12:01:00.000000,15332
537212,22963,12,2010-12-05 15:21:00.000000,12720
540523,84378,2,2011-01-09 12:51:00.000000,13069
C538341,22086,-1,2010-12-10 14:03:00.000000,15514
536416,22768,4,2010-12-01 11:58:00.000000,13255
539978,22222,12,2010-12-23 14:06:00.000000,13165
537773,21984,1,2010-12-08 12:36:00.000000,16016
541408,22090,18,2011-01-17 15:42:00.000000,15738
538903,22457,24,2010-12-15 10:17:00.000000,13496
539752,22223,12,2010-12-21 15:43:00.000000,12515
541286,20914,2,2011-01-17 13:08:00.000000,13982
536858,20677,16,2010-12-03 10:36:00.000000,13520
540464,40016,96,2011-01-07 13:17:00.000000,14298
537163,22331,8,2010-12-05 13:21:00.000000,17863
541681,20728,10,2011-01-20 14:24:00.000000,13008
536597,21221,5,2010-12-01 17:35:00.000000,18011
539281,22930,6,2010-12-16 15:45:00.000000,18176
539099,21523,2,2010-12-16 10:30:00.000000,16670
538917,22470,4,2010-12-15 10:57:00.000000,17449
537346,84879,24,2010-12-06 12:21:00.000000,15301
541275,21733,12,2011-01-17 11:28:00.000000,14176
538660,84029G,12,2010-12-13 15:37:00.000000,15808
540550,22139,3,2011-01-10 09:11:00.000000,12539
537195,22502,2,2010-12-05 13:55:00.000000,15311
541609,22178,12,2011-01-20 10:11:00.000000,15938
540840,22720,3,2011-01-11 15:42:00.000000,16235
537881,21523,10,2010-12-09 09:23:00.000000,15513
538541,22203,4,2010-12-13 10:46:00.000000,17428
C540535,20724,-1,2011-01-09 14:17:00.000000,15005
541391,22319,12,2011-01-17 15:05:00.000000,13983
537464,22113,16,2010-12-07 10:14:00.000000,14907
540260,21745,8,2011-01-06 09:40:00.000000,13097
537792,21588,4,2010-12-08 12:56:00.000000,16385
538207,22748,1,2010-12-10 11:33:00.000000,12748
538260,22835,4,2010-12-10 12:42:00.000000,18178
540027,84510A,10,2011-01-04 13:30:00.000000,14210
536561,22274,6,2010-12-01 15:06:00.000000,12921
537868,84991,24,2010-12-08 16:49:00.000000,12433
537201,22834,12,2010-12-05 14:19:00.000000,12472
539826,20752,6,2010-12-22 12:39:00.000000,15044
540859,21658,1,2011-01-12 10:58:00.000000,17965
537244,22714,12,2010-12-06 10:20:00.000000,17674
540834,21324,4,2011-01-11 14:50:00.000000,14733
539404,21389,1,2010-12-17 12:24:00.000000,17315
537129,21914,12,2010-12-05 12:15:00.000000,13506
538086,21623,1,2010-12-09 14:44:00.000000,12872
539475,22834,2,2010-12-19 14:41:00.000000,16686
537772,22560,3,2010-12-08 12:35:00.000000,18043
536587,22548,12,2010-12-01 16:33:00.000000,14142
540278,22386,4,2011-01-06 12:31:00.000000,15719
537135,85231B,6,2010-12-05 12:35:00.000000,17059
541215,22975,12,2011-01-14 13:42:00.000000,14329
539607,22181,12,2010-12-20 14:10:00.000000,12681
537646,84029E,1,2010-12-07 15:39:00.000000,17591
537781,22439,1,2010-12-08 12:46:00.000000,17341
537209,20985,1,2010-12-05 15:12:00.000000,14606
538657,48173C,2,2010-12-13 15:26:00.000000,15867
540372,21155,6,2011-01-06 16:41:00.000000,13081
539473,22563,24,2010-12-19 14:24:00.000000,14911
538418,21976,2,2010-12-12 12:00:00.000000,17372
540120,82484,12,2011-01-05 10:08:00.000000,17675
540095,22985,25,2011-01-04 15:40:00.000000,14553
541406,22256,3,2011-01-17 15:19:00.000000,14657
540414,22556,36,2011-01-07 10:32:00.000000,12481
C536979,22630,-1,2010-12-03 14:23:00.000000,17841
C538341,22943,-6,2010-12-10 14:03:00.000000,15514
540358,20803,36,2011-01-06 15:25:00.000000,13599
540817,82494L,6,2011-01-11 12:56:00.000000,14209
539087,22381,15,2010-12-16 09:44:00.000000,13093
540372,22334,8,2011-01-06 16:41:00.000000,13081
539489,21535,120,2010-12-20 09:41:00.000000,16684
539044,22873,6,2010-12-15 15:47:00.000000,15727
537593,21930,40,2010-12-07 12:21:00.000000,14282
537901,22423,16,2010-12-09 10:48:00.000000,13854
541491,21791,12,2011-01-18 14:04:00.000000,12510
541285,21041,6,2011-01-17 12:45:00.000000,13001
537825,22969,12,2010-12-08 14:36:00.000000,15005
540998,21210,12,2011-01-13 10:04:00.000000,15290
537415,22842,6,2010-12-06 15:09:00.000000,16654
536520,21985,12,2010-12-01 12:43:00.000000,14729
537808,22176,1,2010-12-08 13:23:00.000000,15311
541288,85144,1,2011-01-17 13:21:00.000000,14525
537042,15056N,1,2010-12-05 10:45:00.000000,13838
538886,35924,6,2010-12-14 16:07:00.000000,13846
539225,22817,12,2010-12-16 13:02:00.000000,15379
536847,22155,48,2010-12-03 09:31:00.000000,17135
536946,22943,12,2010-12-03 12:28:00.000000,13013
537141,22726,8,2010-12-05 12:57:00.000000,15570
540268,22669,5,2011-01-06 11:25:00.000000,13458
541204,21355,12,2011-01-14 12:22:00.000000,14175
541604,21199,3,2011-01-19 17:23:00.000000,14572
536851,21086,12,2010-12-03 09:49:00.000000,12967
540169,85048,1,2011-01-05 12:20:00.000000,14527
537852,22963,12,2010-12-08 15:56:00.000000,17340
541659,47566,5,2011-01-20 12:16:00.000000,15262
540489,48187,1,2011-01-07 16:32:00.000000,13593
537334,22622,1,2010-12-06 12:06:00.000000,16719
C539072,20718,-10,2010-12-15 17:05:00.000000,15664
540514,22192,1,2011-01-09 11:43:00.000000,15708
537781,51020B,1,2010-12-08 12:46:00.000000,17341
538683,22739,5,2010-12-13 17:40:00.000000,14525
541596,22547,5,2011-01-19 16:18:00.000000,17602
539264,21109,24,2010-12-16 15:02:00.000000,15224
540968,22659,2,2011-01-12 13:40:00.000000,17338
540148,90125A,12,2011-01-05 10:58:00.000000,14189
538814,22623,2,2010-12-14 12:30:00.000000,15983
538826,22147,4,2010-12-14 12:58:00.000000,12370
538421,22086,1,2010-12-12 12:08:00.000000,17917
537688,85152,12,2010-12-08 10:35:00.000000,17406
538719,22217,48,2010-12-14 11:10:00.000000,15602
537140,22174,1,2010-12-05 12:53:00.000000,12748
539004,22457,6,2010-12-15 12:43:00.000000,13426
C539276,85135C,-1,2010-12-16 15:36:00.000000,16503
541669,35911B,6,2011-01-20 12:29:00.000000,17315
539310,22508,4,2010-12-16 17:51:00.000000,14344
537334,85123A,6,2010-12-06 12:06:00.000000,16719
536988,84558A,3,2010-12-03 15:05:00.000000,17238
536993,22867,1,2010-12-03 15:19:00.000000,14396
538863,21181,4,2010-12-14 14:15:00.000000,16919
538207,22817,12,2010-12-10 11:33:00.000000,12748
537117,79321,48,2010-12-05 12:09:00.000000,16353
540457,22783,4,2011-01-07 12:26:00.000000,14217
537140,22586,2,2010-12-05 12:53:00.000000,12748
541566,21633,12,2011-01-19 11:50:00.000000,17722
541593,22778,3,2011-01-19 15:20:00.000000,17611
540690,22700,24,2011-01-11 08:45:00.000000,13473
540275,21430,24,2011-01-06 12:11:00.000000,13680
538069,21041,2,2010-12-09 14:08:00.000000,16795
537680,22630,12,2010-12-08 10:11:00.000000,13599
537681,21213,24,2010-12-08 10:11:00.000000,13329
537963,21231,12,2010-12-09 11:30:00.000000,13369
538844,21479,24,2010-12-14 13:19:00.000000,14680
538910,22776,1,2010-12-15 10:54:00.000000,17454
537135,47591D,2,2010-12-05 12:35:00.000000,17059
540507,22111,72,2011-01-09 11:20:00.000000,12939
538488,22739,1,2010-12-12 12:41:00.000000,13715
537224,22086,1,2010-12-05 16:24:00.000000,13174
C539273,22791,-1,2010-12-16 15:30:00.000000,13209
537629,22776,4,2010-12-07 15:03:00.000000,17419
539408,22344,24,2010-12-17 12:56:00.000000,12720
540530,22386,10,2011-01-09 14:02:00.000000,14755
539993,22896,6,2011-01-04 10:00:00.000000,13313
537825,22644,4,2010-12-08 14:36:00.000000,15005
540662,15056N,12,2011-01-10 15:16:00.000000,13767
541479,21080,96,2011-01-18 11:54:00.000000,16422
541489,48187,2,2011-01-18 13:38:00.000000,15023
539246,22379,1,2010-12-16 13:33:00.000000,14606
537141,22745,2,2010-12-05 12:57:00.000000,15570
541410,22089,6,2011-01-17 16:06:00.000000,13089
538518,21164,4,2010-12-12 16:14:00.000000,14505
537202,85099F,1,2010-12-05 14:25:00.000000,14506
540528,22968,1,2011-01-09 13:50:00.000000,17800
C539644,21232,-4,2010-12-20 15:52:00.000000,12471
540480,22303,6,2011-01-07 15:27:00.000000,12480
537792,22920,1,2010-12-08 12:56:00.000000,16385
540415,21497,25,2011-01-07 10:47:00.000000,16889
536577,20725,60,2010-12-01 16:13:00.000000,13777
540473,22261,3,2011-01-07 14:31:00.000000,17284
537607,22909,4,2010-12-07 13:18:00.000000,15965
536415,22942,3,2010-12-01 11:57:00.000000,12838
C540158,22961,-2,2011-01-05 11:42:00.000000,12471
540834,21533,3,2011-01-11 14:50:00.000000,14733
537372,48185,1,2010-12-06 12:52:00.000000,16919
540642,22726,8,2011-01-10 13:22:00.000000,12681
540098,22412,1,2011-01-04 15:50:00.000000,16241
539636,22963,48,2010-12-20 15:15:00.000000,12481
541485,22522,3,2011-01-18 13:05:00.000000,18118
539957,22400,12,2010-12-23 12:58:00.000000,12585
536539,22379,5,2010-12-01 14:03:00.000000,15165
536532,22966,24,2010-12-01 13:24:00.000000,12433
540687,85049C,2,2011-01-10 17:18:00.000000,15867
541410,82486,6,2011-01-17 16:06:00.000000,13089
537192,22487,1,2010-12-05 13:42:00.000000,16402
540415,22625,1,2011-01-07 10:47:00.000000,16889
537446,72819,6,2010-12-07 09:13:00.000000,18055
536976,22131,1,2010-12-03 14:18:00.000000,14723
538370,22312,2,2010-12-12 11:06:00.000000,16923
540354,82580,12,2011-01-06 14:58:00.000000,13576
541266,21621,13,2011-01-16 16:25:00.000000,15673
537371,71270,1,2010-12-06 12:47:00.000000,15028
540839,22267,2,2011-01-11 15:42:00.000000,16791
538514,48173C,1,2010-12-12 14:27:00.000000,15044
537793,20716,2,2010-12-08 12:57:00.000000,15032
539295,85014A,4,2010-12-16 16:54:00.000000,13767
537254,20765,1,2010-12-06 11:01:00.000000,15898
539826,82486,4,2010-12-22 12:39:00.000000,15044
538811,22411,10,2010-12-14 12:22:00.000000,13178
539010,85123A,2,2010-12-15 13:24:00.000000,15005
538171,22837,2,2010-12-09 20:01:00.000000,17530
541213,22558,4,2011-01-14 13:28:00.000000,15033
539607,84997D,6,2010-12-20 14:10:00.000000,12681
539421,22969,24,2010-12-17 14:21:00.000000,14016
541126,22512,8,2011-01-14 10:10:00.000000,15626
541676,84012,24,2011-01-20 14:01:00.000000,15379
540545,22078,2,2011-01-09 15:35:00.000000,13451
537771,21967,24,2010-12-08 12:29:00.000000,15498
539471,85049C,1,2010-12-19 14:16:00.000000,17358
536847,21807,36,2010-12-03 09:31:00.000000,17135
536576,21156,12,2010-12-01 16:11:00.000000,13777
541220,22934,72,2011-01-14 14:11:00.000000,14156
536406,21071,6,2010-12-01 11:33:00.000000,17850
540397,21070,1,2011-01-06 18:57:00.000000,13187
538371,22602,5,2010-12-12 11:07:00.000000,15570
540013,22169,1,2011-01-04 11:30:00.000000,16255
537081,20679,12,2010-12-05 12:00:00.000000,15332
537211,47559B,10,2010-12-05 15:18:00.000000,16143
538184,21791,12,2010-12-10 10:21:00.000000,17880
539108,79321,48,2010-12-16 11:03:00.000000,16013
537223,22114,4,2010-12-05 16:10:00.000000,13579
541648,22904,40,2011-01-20 11:15:00.000000,17811
539185,35911A,1,2010-12-16 11:53:00.000000,16470
539050,22910,1,2010-12-15 16:21:00.000000,12577
538280,21873,12,2010-12-10 12:50:00.000000,12748
539415,22617,12,2010-12-17 13:49:00.000000,15204
538991,22345,48,2010-12-15 11:53:00.000000,17511
539086,85099B,30,2010-12-16 09:35:00.000000,17001
C539467,82483,-1,2010-12-19 12:46:00.000000,15044
541489,22196,6,2011-01-18 13:38:00.000000,15023
538077,22454,12,2010-12-09 14:19:00.000000,14667
541587,22379,1,2011-01-19 14:39:00.000000,17841
537231,21914,12,2010-12-06 09:21:00.000000,13652
537265,22413,1,2010-12-06 11:26:00.000000,15919
539099,20914,6,2010-12-16 10:30:00.000000,16670
C540250,22941,-1,2011-01-05 16:02:00.000000,17511
541286,21531,2,2011-01-17 13:08:00.000000,13982
540550,22357,4,2011-01-10 09:11:00.000000,12539
540033,21181,48,2011-01-04 14:12:00.000000,13680
537065,22318,6,2010-12-05 11:57:00.000000,12567
540750,22383,10,2011-01-11 10:26:00.000000,16351
539587,22661,20,2010-12-20 13:10:00.000000,14298
538011,21080,2,2010-12-09 12:24:00.000000,14896
538853,22754,2,2010-12-14 13:35:00.000000,16805
538108,22595,12,2010-12-09 15:23:00.000000,17456
540907,22624,2,2011-01-12 11:52:00.000000,13488
541484,20802,36,2011-01-18 12:46:00.000000,16814
540968,21159,2,2011-01-12 13:40:00.000000,17338
537126,22634,1,2010-12-05 12:13:00.000000,18118
539761,22785,6,2010-12-22 10:29:00.000000,17593
537111,22629,5,2010-12-05 12:08:00.000000,14810
538878,22834,48,2010-12-14 15:43:00.000000,13767
540019,47566B,5,2011-01-04 12:18:00.000000,12957
537312,22556,12,2010-12-06 11:42:00.000000,14189
537224,22497,2,2010-12-05 16:24:00.000000,13174
538508,21989,4,2010-12-12 13:32:00.000000,15998
540509,22030,12,2011-01-09 11:27:00.000000,14800
539294,22278,1,2010-12-16 16:45:00.000000,15532
537759,22575,8,2010-12-08 11:42:00.000000,13126
541241,84879,4,2011-01-16 11:08:00.000000,13782
537567,22371,1,2010-12-07 11:59:00.000000,18119
540168,22417,2,2011-01-05 12:15:00.000000,13715
539642,21905,2,2010-12-20 15:35:00.000000,15867
539628,72351A,12,2010-12-20 14:49:00.000000,18097
540954,85129D,6,2011-01-12 13:19:00.000000,14606
536975,21815,24,2010-12-03 14:04:00.000000,14911
540953,22862,2,2011-01-12 13:16:00.000000,14587
538182,22469,6,2010-12-10 10:18:00.000000,17827
536392,22127,12,2010-12-01 10:29:00.000000,13705
537608,22578,8,2010-12-07 13:20:00.000000,15024
536874,84987,1,2010-12-03 11:35:00.000000,16891
537392,22666,1,2010-12-06 13:58:00.000000,17068
538198,20658,3,2010-12-10 11:01:00.000000,17827
538518,20754,1,2010-12-12 16:14:00.000000,14505
538868,21915,48,2010-12-14 14:42:00.000000,17017
537040,84949,144,2010-12-05 10:27:00.000000,13089
540269,22728,4,2011-01-06 11:39:00.000000,14135
536945,85227,2,2010-12-03 12:24:00.000000,14083
538174,22423,32,2010-12-10 09:35:00.000000,12471
538917,22834,2,2010-12-15 10:57:00.000000,17449
541273,22271,6,2011-01-17 11:21:00.000000,13155
539933,21042,3,2010-12-23 11:24:00.000000,15235
538638,22079,2,2010-12-13 14:16:00.000000,17231
540372,16169K,25,2011-01-06 16:41:00.000000,13081
541252,22487,2,2011-01-16 13:41:00.000000,13064
541521,22466,12,2011-01-19 09:45:00.000000,15298
538533,21260,1,2010-12-13 10:31:00.000000,14796
541576,22897,2,2011-01-19 13:32:00.000000,17097
537400,82552,1,2010-12-06 14:36:00.000000,17191
538145,84913A,4,2010-12-09 16:08:00.000000,15211
C540158,22964,-2,2011-01-05 11:42:00.000000,12471
537772,22443,1,2010-12-08 12:35:00.000000,18043
538853,20975,2,2010-12-14 13:35:00.000000,16805
537405,21784,1,2010-12-06 14:51:00.000000,17841
537144,21581,1,2010-12-05 13:00:00.000000,15880
539095,22930,12,2010-12-16 10:18:00.000000,16037
539761,21622,4,2010-12-22 10:29:00.000000,17593
540990,22890,2,2011-01-12 16:51:00.000000,17048
538508,84030E,1,2010-12-12 13:32:00.000000,15998
540372,22183,3,2011-01-06 16:41:00.000000,13081
539578,84991,480,2010-12-20 12:45:00.000000,13027
536542,22382,10,2010-12-01 14:11:00.000000,16456
536500,22113,3,2010-12-01 12:35:00.000000,17377
537050,22865,2,2010-12-05 11:10:00.000000,14800
541103,22326,6,2011-01-13 14:24:00.000000,14215
537176,22553,4,2010-12-05 13:26:00.000000,16411
537244,22037,12,2010-12-06 10:20:00.000000,17674
541228,84378,24,2011-01-14 16:29:00.000000,15290
538634,84029E,6,2010-12-13 13:28:00.000000,14085
538255,21539,3,2010-12-10 12:33:00.000000,14911
539639,22970,2,2010-12-20 15:26:00.000000,14083
537818,72741,9,2010-12-08 13:53:00.000000,12766
540028,21527,4,2011-01-04 13:38:00.000000,14180
536551,22895,1,2010-12-01 14:34:00.000000,17346
538567,22548,12,2010-12-13 11:23:00.000000,13999
536409,21811,1,2010-12-01 11:45:00.000000,17908
541518,22090,24,2011-01-19 09:05:00.000000,12451
537429,22489,8,2010-12-06 15:54:00.000000,12748
540469,48111,1,2011-01-07 14:04:00.000000,12484
536975,22423,4,2010-12-03 14:04:00.000000,14911
537209,22474,1,2010-12-05 15:12:00.000000,14606
537885,48185,2,2010-12-09 09:34:00.000000,12942
537799,21080,6,2010-12-08 13:07:00.000000,15916
540550,21977,24,2011-01-10 09:11:00.000000,12539
538518,22157,3,2010-12-12 16:14:00.000000,14505
540502,22678,10,2011-01-09 10:50:00.000000,13183
541206,21124,288,2011-01-14 12:24:00.000000,14646
538397,85032B,48,2010-12-12 11:44:00.000000,12753
541680,21166,48,2011-01-20 14:18:00.000000,14062
537698,21463,16,2010-12-08 10:51:00.000000,13199
540689,22469,1356,2011-01-11 08:43:00.000000,17450
541094,21080,6,2011-01-13 13:36:00.000000,13246
540240,85159B,12,2011-01-05 15:09:00.000000,17585
540953,22469,2,2011-01-12 13:16:00.000000,14587
541552,21210,6,2011-01-19 11:15:00.000000,15039
536557,22694,2,2010-12-01 14:41:00.000000,17841
538839,22214,1,2010-12-14 13:10:00.000000,14606
537781,22909,1,2010-12-08 12:46:00.000000,17341
538199,21563,1,2010-12-10 11:02:00.000000,14082
536988,22865,2,2010-12-03 15:05:00.000000,17238
540835,22418,24,2011-01-11 15:00:00.000000,12724
537224,35971,3,2010-12-05 16:24:00.000000,13174
541587,21668,6,2011-01-19 14:39:00.000000,17841
540974,22090,40,2011-01-12 14:43:00.000000,12971
537022,22307,6,2010-12-03 15:45:00.000000,12725
540526,22300,2,2011-01-09 13:41:00.000000,14606
539439,20749,2,2010-12-17 15:14:00.000000,13869
537057,21161,6,2010-12-05 11:49:00.000000,15351
538508,21807,12,2010-12-12 13:32:00.000000,15998
539099,22073,4,2010-12-16 10:30:00.000000,16670
541115,22190,12,2011-01-13 15:34:00.000000,12578
538722,22119,2,2010-12-14 11:12:00.000000,17975
538397,22619,32,2010-12-12 11:44:00.000000,12753
541678,48111,1,2011-01-20 14:13:00.000000,17771
540268,22318,12,2011-01-06 11:25:00.000000,13458
540642,85099B,10,2011-01-10 13:22:00.000000,12681
538419,21506,12,2010-12-12 12:01:00.000000,16367
538163,22754,2,2010-12-09 17:27:00.000000,17841
537852,22835,5,2010-12-08 15:56:00.000000,17340
537421,22810,2,2010-12-06 15:25:00.000000,17218
538280,22059,48,2010-12-10 12:50:00.000000,12748
537489,22909,24,2010-12-07 11:33:00.000000,17017
537389,22812,2,2010-12-06 13:41:00.000000,17757
537265,21497,25,2010-12-06 11:26:00.000000,15919
537800,72127,6,2010-12-08 13:08:00.000000,12748
538707,20750,1,2010-12-14 10:38:00.000000,17894
540359,21967,24,2011-01-06 15:29:00.000000,18041
537128,22666,1,2010-12-05 12:15:00.000000,12841
540413,22156,24,2011-01-07 10:29:00.000000,15194
540505,85025C,12,2011-01-09 11:05:00.000000,17095
539247,40001,1,2010-12-16 13:33:00.000000,15311
536528,22960,1,2010-12-01 13:17:00.000000,15525
538839,20780,3,2010-12-14 13:10:00.000000,14606
539446,84660A,20,2010-12-17 15:58:00.000000,12705
539118,20975,12,2010-12-16 11:27:00.000000,15563
540496,22718,12,2011-01-07 17:18:00.000000,15485
540525,22174,12,2011-01-09 13:02:00.000000,16833
538529,22941,24,2010-12-13 10:24:00.000000,14290
539042,21931,10,2010-12-15 15:37:00.000000,15062
537137,22666,4,2010-12-05 12:43:00.000000,16327
538853,75013B,3,2010-12-14 13:35:00.000000,16805
537844,21034,3,2010-12-08 15:17:00.000000,17999
538015,21143,12,2010-12-09 12:49:00.000000,13240
537081,20967,16,2010-12-05 12:00:00.000000,15332
541274,21673,12,2011-01-17 11:24:00.000000,15696
539590,22720,3,2010-12-20 13:21:00.000000,14733
540033,21166,12,2011-01-04 14:12:00.000000,13680
537054,20972,2,2010-12-05 11:40:00.000000,16931
537421,22909,4,2010-12-06 15:25:00.000000,17218
538067,22962,6,2010-12-09 13:59:00.000000,15288
539469,21407,1,2010-12-19 13:59:00.000000,17841
541660,22766,3,2011-01-20 12:20:00.000000,17787
539032,84509A,4,2010-12-15 14:25:00.000000,18050
539002,22683,1,2010-12-15 12:30:00.000000,14527
540288,22771,12,2011-01-06 12:45:00.000000,17634
541684,22931,12,2011-01-20 15:22:00.000000,15498
540957,20677,5,2011-01-12 13:30:00.000000,15311
537135,85066,2,2010-12-05 12:35:00.000000,17059
540411,90057,24,2011-01-07 10:24:00.000000,16551
540862,85061W,24,2011-01-12 11:18:00.000000,15953
541272,22960,6,2011-01-17 11:17:00.000000,13527
C540853,22634,-1,2011-01-12 09:52:00.000000,12413
540249,21498,25,2011-01-05 16:00:00.000000,15298
538346,22389,6,2010-12-10 14:53:00.000000,17865
537217,22849,4,2010-12-05 15:40:00.000000,15502
536381,22637,1,2010-12-01 09:41:00.000000,15311
539325,22771,12,2010-12-17 08:20:00.000000,13004
539984,22623,3,2010-12-23 14:58:00.000000,14911
539181,21121,6,2010-12-16 11:51:00.000000,12748
538655,85199S,2,2010-12-13 15:16:00.000000,17375
538660,22469,10,2010-12-13 15:37:00.000000,15808
541565,85123A,3,2011-01-19 11:48:00.000000,14527
537381,85231B,6,2010-12-06 13:13:00.000000,14667
539659,22683,20,2010-12-21 09:47:00.000000,15034
541262,22620,2,2011-01-16 15:50:00.000000,18069
539309,22355,10,2010-12-16 17:49:00.000000,16945
540906,35004C,12,2011-01-12 11:51:00.000000,16701
540839,21126,1,2011-01-11 15:42:00.000000,16791
539761,21617,12,2010-12-22 10:29:00.000000,17593
537370,21258,1,2010-12-06 12:44:00.000000,13155
540013,21535,2,2011-01-04 11:30:00.000000,16255
539761,22507,4,2010-12-22 10:29:00.000000,17593
538659,22188,4,2010-12-13 15:36:00.000000,14625
537420,22727,4,2010-12-06 15:18:00.000000,17519
536525,17164B,2,2010-12-01 12:54:00.000000,14078
540691,22774,18,2011-01-11 08:50:00.000000,17450
537378,22594,36,2010-12-06 13:06:00.000000,14911
541518,22907,24,2011-01-19 09:05:00.000000,12451
541523,21528,3,2011-01-19 10:09:00.000000,17708
540568,22676,2,2011-01-10 11:22:00.000000,15039
539018,84849D,12,2010-12-15 14:00:00.000000,16134
540162,84884A,5,2011-01-05 11:52:00.000000,13089
540021,84536A,5,2011-01-04 12:51:00.000000,17841
538418,20977,3,2010-12-12 12:00:00.000000,17372
541202,22197,12,2011-01-14 12:09:00.000000,17581
538709,21915,1,2010-12-14 10:46:00.000000,16442
537375,22964,2,2010-12-06 12:55:00.000000,17019
537199,21849,4,2010-12-05 14:06:00.000000,15894
539587,85230A,48,2010-12-20 13:10:00.000000,14298
537200,22076,2,2010-12-05 14:17:00.000000,15867
540469,21677,6,2011-01-07 14:04:00.000000,12484
537374,40016,30,2010-12-06 12:55:00.000000,17259
539933,90204,4,2010-12-23 11:24:00.000000,15235
536531,22727,9,2010-12-01 13:23:00.000000,15485
541215,48116,4,2011-01-14 13:42:00.000000,14329
539579,20681,2,2010-12-20 12:51:00.000000,16713
540098,21067,2,2011-01-04 15:50:00.000000,16241
538799,84997A,2,2010-12-14 11:48:00.000000,15039
540993,20725,10,2011-01-13 09:23:00.000000,13284
539030,22470,12,2010-12-15 14:25:00.000000,13089
541006,21670,12,2011-01-13 10:43:00.000000,13993
537133,21034,3,2010-12-05 12:29:00.000000,18156
539421,11001,16,2010-12-17 14:21:00.000000,14016
537840,22423,2,2010-12-08 15:03:00.000000,13531
540971,22492,36,2011-01-12 14:10:00.000000,12383
538095,22497,2,2010-12-09 14:55:00.000000,17097
538346,84029E,4,2010-12-10 14:53:00.000000,17865
540455,22367,8,2011-01-07 12:07:00.000000,12583
538504,21494,3,2010-12-12 13:01:00.000000,16011
537153,22633,1,2010-12-05 13:03:00.000000,16718
540473,22139,2,2011-01-07 14:31:00.000000,17284
541015,37448,12,2011-01-13 11:57:00.000000,16315
537375,21899,3,2010-12-06 12:55:00.000000,17019
537850,20723,10,2010-12-08 15:38:00.000000,16722
540402,15056BL,3,2011-01-07 09:31:00.000000,16567
541631,20684,6,2011-01-20 10:48:00.000000,12637
540095,21870,6,2011-01-04 15:40:00.000000,14553
537795,82484,3,2010-12-08 13:03:00.000000,17213
541511,22113,2,2011-01-18 16:45:00.000000,17576
538369,84029E,5,2010-12-12 11:06:00.000000,17251
540550,22077,12,2011-01-10 09:11:00.000000,12539
541521,22819,12,2011-01-19 09:45:00.000000,15298
C541502,22768,-1,2011-01-18 15:30:00.000000,18190
539985,82600,48,2010-12-23 15:16:00.000000,15856
538721,22224,4,2010-12-14 11:11:00.000000,17526
541223,85018D,1,2011-01-14 14:39:00.000000,17954
538811,85099C,10,2010-12-14 12:22:00.000000,13178
538843,22727,5,2010-12-14 13:18:00.000000,16033
539281,22862,4,2010-12-16 15:45:00.000000,18176
538689,82483,4,2010-12-14 09:52:00.000000,13050
538079,22432,6,2010-12-09 14:27:00.000000,17671
539307,22608,180,2010-12-16 17:43:00.000000,13694
538707,85231B,2,2010-12-14 10:38:00.000000,17894
536520,84378,1,2010-12-01 12:43:00.000000,14729
538518,84879,8,2010-12-12 16:14:00.000000,14505
538419,22963,6,2010-12-12 12:01:00.000000,16367
540462,21042,3,2011-01-07 12:45:00.000000,16779
537371,21867,6,2010-12-06 12:47:00.000000,15028
537126,22474,1,2010-12-05 12:13:00.000000,18118
539446,22837,8,2010-12-17 15:58:00.000000,12705
538844,79321,24,2010-12-14 13:19:00.000000,14680
541291,85169B,6,2011-01-17 13:25:00.000000,14667
536947,21531,6,2010-12-03 12:29:00.000000,13013
538397,22651,96,2010-12-12 11:44:00.000000,12753
539716,22835,10,2010-12-21 12:57:00.000000,17990
538353,21165,48,2010-12-10 15:31:00.000000,13798
540146,22134,12,2011-01-05 10:51:00.000000,15002
538843,22429,1,2010-12-14 13:18:00.000000,16033
C538647,22781,-1,2010-12-13 14:56:00.000000,15808
541264,22457,3,2011-01-16 16:10:00.000000,17064
538367,22417,24,2010-12-12 10:48:00.000000,14800
540509,22449,12,2011-01-09 11:27:00.000000,14800
537225,22625,1,2010-12-05 16:41:00.000000,12748
537301,17003,36,2010-12-06 11:38:00.000000,15860
541575,82599,3,2011-01-19 13:21:00.000000,15311
541120,21976,24,2011-01-14 09:13:00.000000,12490
536595,21756,4,2010-12-01 17:24:00.000000,13576
540984,22649,1,2011-01-12 15:44:00.000000,14167
541206,22759,96,2011-01-14 12:24:00.000000,14646
536385,85049A,12,2010-12-01 09:56:00.000000,17420
539609,22623,1,2010-12-20 14:15:00.000000,15527
541684,72819,13,2011-01-20 15:22:00.000000,15498
538197,22745,2,2010-12-10 10:56:00.000000,14419
540453,22405,12,2011-01-07 11:54:00.000000,13426
C540164,21351,-2,2011-01-05 12:02:00.000000,14911
537769,85020,2,2010-12-08 12:17:00.000000,15021
540550,85132B,1,2011-01-10 09:11:00.000000,12539
537457,85123A,32,2010-12-07 09:51:00.000000,17511
536488,22149,2,2010-12-01 12:31:00.000000,17897
541517,21231,12,2011-01-19 08:34:00.000000,12665
538364,20978,2,2010-12-10 17:26:00.000000,14448
537673,21429,10,2010-12-08 09:49:00.000000,12709
540499,22699,10,2011-01-09 10:21:00.000000,16923
539307,20619,48,2010-12-16 17:43:00.000000,13694
