invoiceno,stockcode,quantity,invoicedate,customerid
538625,21809,48,2010-12-13 12:50:00.000000,14544
539470,22637,3,2010-12-19 14:03:00.000000,14472
537614,21930,1,2010-12-07 13:29:00.000000,16904
541248,84673B,1,2011-01-16 13:04:00.000000,12748
537396,35471D,1,2010-12-06 14:08:00.000000,17223
541265,22287,1,2011-01-16 16:23:00.000000,17609
541631,21559,6,2011-01-20 10:48:00.000000,12637
541595,21724,2,2011-01-19 16:08:00.000000,14606
537799,84520B,10,2010-12-08 13:07:00.000000,15916
537057,22197,2,2010-12-05 11:49:00.000000,15351
540862,22464,12,2011-01-12 11:18:00.000000,15953
539196,20801,6,2010-12-16 12:09:00.000000,18055
539010,37446,2,2010-12-15 13:24:00.000000,15005
539326,71053,4,2010-12-17 09:22:00.000000,14560
540267,22933,6,2011-01-06 11:12:00.000000,12415
536404,22772,12,2010-12-01 11:29:00.000000,16218
540698,22120,20,2011-01-11 09:24:00.000000,17450
540349,21380,6,2011-01-06 14:07:00.000000,15379
536993,85123A,1,2010-12-03 15:19:00.000000,14396
537351,21172,1,2010-12-06 12:23:00.000000,16898
539469,21447,1,2010-12-19 13:59:00.000000,17841
539642,22565,3,2010-12-20 15:35:00.000000,15867
538040,85099C,2,2010-12-09 13:08:00.000000,16520
536988,21928,1,2010-12-03 15:05:00.000000,17238
540003,84970L,12,2011-01-04 10:37:00.000000,16875
538641,22132,12,2010-12-13 14:36:00.000000,15640
539240,21773,48,2010-12-16 13:15:00.000000,15194
540267,20677,72,2011-01-06 11:12:00.000000,12415
540149,20914,6,2011-01-05 11:00:00.000000,12921
538657,22113,4,2010-12-13 15:26:00.000000,15867
540157,21559,6,2011-01-05 11:41:00.000000,15311
537781,22746,1,2010-12-08 12:46:00.000000,17341
539653,21169,24,2010-12-20 16:50:00.000000,13564
536993,22739,1,2010-12-03 15:19:00.000000,14396
541279,85099F,10,2011-01-17 11:55:00.000000,18223
540350,21930,1,2011-01-06 14:14:00.000000,18283
539579,21165,2,2010-12-20 12:51:00.000000,16713
540350,22068,2,2011-01-06 14:14:00.000000,18283
540460,22511,8,2011-01-07 12:44:00.000000,15607
538116,22910,12,2010-12-09 15:32:00.000000,13327
538354,21786,48,2010-12-10 15:45:00.000000,16873
540545,22197,9,2011-01-09 15:35:00.000000,13451
537059,22633,2,2010-12-05 11:54:00.000000,14813
540827,21755,2,2011-01-11 14:15:00.000000,17569
538866,21495,25,2010-12-14 14:40:00.000000,17841
539257,22965,6,2010-12-16 14:29:00.000000,16210
538576,21187,2,2010-12-13 11:29:00.000000,14498
540372,21479,8,2011-01-06 16:41:00.000000,13081
540530,22771,12,2011-01-09 14:02:00.000000,14755
537822,22090,6,2010-12-08 14:22:00.000000,13523
539728,22522,12,2010-12-21 14:26:00.000000,16270
537808,84997D,3,2010-12-08 13:23:00.000000,15311
539002,22193,1,2010-12-15 12:30:00.000000,14527
538783,22911,12,2010-12-14 11:38:00.000000,14961
538903,22798,8,2010-12-15 10:17:00.000000,13496
536577,22147,40,2010-12-01 16:13:00.000000,13777
538567,22481,12,2010-12-13 11:23:00.000000,13999
537900,84879,32,2010-12-09 10:45:00.000000,15983
539019,22693,24,2010-12-15 14:12:00.000000,17551
539105,22188,4,2010-12-16 10:43:00.000000,14825
538507,21390,24,2010-12-12 13:26:00.000000,15547
538715,22835,4,2010-12-14 11:03:00.000000,14907
537130,84378,2,2010-12-05 12:23:00.000000,17796
537130,22795,1,2010-12-05 12:23:00.000000,17796
536542,21930,20,2010-12-01 14:11:00.000000,16456
537829,22358,6,2010-12-08 14:46:00.000000,15498
540514,22804,3,2011-01-09 11:43:00.000000,15708
C539031,22202,-1,2010-12-15 14:25:00.000000,12647
540267,22524,100,2011-01-06 11:12:00.000000,12415
538849,84997A,2,2010-12-14 13:31:00.000000,14415
536528,85049A,1,2010-12-01 13:17:00.000000,15525
538679,22887,1,2010-12-13 17:03:00.000000,16455
538917,90185D,3,2010-12-15 10:57:00.000000,17449
540834,82484,12,2011-01-11 14:50:00.000000,14733
539642,22909,3,2010-12-20 15:35:00.000000,15867
539659,22685,20,2010-12-21 09:47:00.000000,15034
538196,22560,24,2010-12-10 10:56:00.000000,12731
537047,22079,1,2010-12-05 11:02:00.000000,13069
536370,21791,24,2010-12-01 08:45:00.000000,12583
538844,84997A,7,2010-12-14 13:19:00.000000,14680
540372,22133,12,2011-01-06 16:41:00.000000,13081
540416,22082,10,2011-01-07 10:55:00.000000,16473
540240,22720,3,2011-01-05 15:09:00.000000,17585
539580,21232,12,2010-12-20 12:51:00.000000,15312
541220,22199,1,2011-01-14 14:11:00.000000,14156
538826,22087,1,2010-12-14 12:58:00.000000,12370
539415,22544,96,2010-12-17 13:49:00.000000,15204
538051,22580,1,2010-12-09 13:24:00.000000,18041
541504,22110,1,2011-01-18 15:37:00.000000,14415
537375,70007,6,2010-12-06 12:55:00.000000,17019
537375,22748,3,2010-12-06 12:55:00.000000,17019
540060,22723,4,2011-01-04 14:40:00.000000,14732
540033,22491,5,2011-01-04 14:12:00.000000,13680
537792,21181,12,2010-12-08 12:56:00.000000,16385
539321,22505,1,2010-12-16 19:19:00.000000,14723
537794,22727,1,2010-12-08 13:01:00.000000,16713
538015,21012,6,2010-12-09 12:49:00.000000,13240
540501,82613C,20,2011-01-09 10:43:00.000000,13162
541270,20750,1,2011-01-17 11:09:00.000000,14976
537653,22425,1,2010-12-07 15:54:00.000000,17897
540458,21238,8,2011-01-07 12:28:00.000000,12501
540265,22720,3,2011-01-06 10:46:00.000000,15271
541014,85178,4,2011-01-13 11:54:00.000000,14085
541015,84879,8,2011-01-13 11:57:00.000000,16315
540548,22847,2,2011-01-09 16:11:00.000000,14794
540595,84992,24,2011-01-10 11:35:00.000000,14321
538995,82482,12,2010-12-15 12:05:00.000000,13458
537223,22835,4,2010-12-05 16:10:00.000000,13579
541362,21519,12,2011-01-17 14:49:00.000000,17730
537794,21669,6,2010-12-08 13:01:00.000000,16713
538312,22601,6,2010-12-10 13:48:00.000000,16727
538156,22212,8,2010-12-09 16:53:00.000000,15555
541564,21175,1,2011-01-19 11:38:00.000000,16904
538051,21592,1,2010-12-09 13:24:00.000000,18041
538655,21976,1,2010-12-13 15:16:00.000000,17375
541483,22427,3,2011-01-18 12:40:00.000000,15395
536972,48138,2,2010-12-03 13:42:00.000000,16926
537217,22926,4,2010-12-05 15:40:00.000000,15502
540515,82583,4,2011-01-09 11:54:00.000000,15059
539246,22196,2,2010-12-16 13:33:00.000000,14606
540350,21156,2,2011-01-06 14:14:00.000000,18283
540539,84992,24,2011-01-09 14:42:00.000000,18260
537126,20676,1,2010-12-05 12:13:00.000000,18118
540242,21181,3,2011-01-05 15:30:00.000000,15046
538382,21547,4,2010-12-12 11:37:00.000000,17218
538514,21498,25,2010-12-12 14:27:00.000000,15044
538651,22891,2,2010-12-13 15:07:00.000000,15311
538859,22960,36,2010-12-14 13:59:00.000000,16553
540402,22396,48,2011-01-07 09:31:00.000000,16567
C538847,85232B,-240,2010-12-14 13:27:00.000000,17404
538379,22961,3,2010-12-12 11:26:00.000000,17126
538514,22086,10,2010-12-12 14:27:00.000000,15044
540511,22028,24,2011-01-09 11:34:00.000000,14472
539281,35965,6,2010-12-16 15:45:00.000000,18176
540185,22627,1,2011-01-05 13:41:00.000000,14653
538951,22629,1,2010-12-15 11:26:00.000000,16782
539478,21259,6,2010-12-19 15:07:00.000000,17343
540458,21245,8,2011-01-07 12:28:00.000000,12501
541091,22482,4,2011-01-13 12:53:00.000000,16814
540993,22776,1,2011-01-13 09:23:00.000000,13284
537420,22943,3,2010-12-06 15:18:00.000000,17519
540672,21212,24,2011-01-10 15:51:00.000000,15281
540247,22969,12,2011-01-05 15:56:00.000000,15464
539038,22666,6,2010-12-15 14:45:00.000000,15641
540473,22250,3,2011-01-07 14:31:00.000000,17284
538356,22616,24,2010-12-10 15:56:00.000000,14062
540414,21786,24,2011-01-07 10:32:00.000000,12481
537159,21481,1,2010-12-05 13:17:00.000000,14527
538207,22315,1,2010-12-10 11:33:00.000000,12748
540550,22107,4,2011-01-10 09:11:00.000000,12539
540957,22571,20,2011-01-12 13:30:00.000000,15311
539280,21735,2,2010-12-16 15:40:00.000000,14373
539034,20725,5,2010-12-15 14:29:00.000000,16161
538056,90151,4,2010-12-09 13:34:00.000000,17198
537692,21175,24,2010-12-08 10:40:00.000000,14796
539403,21272,12,2010-12-17 12:21:00.000000,12647
540971,22629,12,2011-01-12 14:10:00.000000,12383
540951,22196,20,2011-01-12 13:10:00.000000,13113
537428,84947,12,2010-12-06 15:38:00.000000,17320
536569,22576,3,2010-12-01 15:35:00.000000,16274
540480,22355,10,2011-01-07 15:27:00.000000,12480
541409,84520B,96,2011-01-17 15:50:00.000000,13246
541316,84378,1,2011-01-17 14:27:00.000000,13209
541429,84519B,24,2011-01-18 09:44:00.000000,14688
540504,21733,3,2011-01-09 11:02:00.000000,13668
537036,22551,1,2010-12-03 17:28:00.000000,15545
539920,22178,12,2010-12-23 11:06:00.000000,14085
541631,84927E,6,2011-01-20 10:47:00.000000,12637
537201,22578,12,2010-12-05 14:19:00.000000,12472
539404,22720,1,2010-12-17 12:24:00.000000,17315
537153,22489,10,2010-12-05 13:03:00.000000,16718
537023,22678,1,2010-12-03 16:02:00.000000,16725
540455,21080,12,2011-01-07 12:07:00.000000,12583
538087,22113,4,2010-12-09 14:44:00.000000,17339
537775,21498,25,2010-12-08 12:41:00.000000,17722
541238,22922,6,2011-01-16 10:42:00.000000,16746
538999,22082,20,2010-12-15 12:09:00.000000,16003
539478,22616,6,2010-12-19 15:07:00.000000,17343
540015,22727,4,2011-01-04 11:40:00.000000,13319
538248,22804,2,2010-12-10 12:14:00.000000,18116
538862,22720,2,2010-12-14 14:11:00.000000,16710
537049,21621,2,2010-12-05 11:04:00.000000,16241
538809,22722,8,2010-12-14 12:17:00.000000,15514
537768,85099B,10,2010-12-08 12:11:00.000000,15750
539731,84997D,72,2010-12-21 15:05:00.000000,14646
540473,84378,3,2011-01-07 14:31:00.000000,17284
541631,22728,8,2011-01-20 10:47:00.000000,12637
538108,21802,36,2010-12-09 15:23:00.000000,17456
536408,85014A,3,2010-12-01 11:41:00.000000,14307
538371,84030E,1,2010-12-12 11:07:00.000000,15570
537843,22776,2,2010-12-08 15:16:00.000000,15713
537844,22098,1,2010-12-08 15:17:00.000000,17999
536538,85199L,10,2010-12-01 13:54:00.000000,14594
538521,21755,3,2010-12-13 09:02:00.000000,14180
537126,84596G,1,2010-12-05 12:13:00.000000,18118
537022,72741,9,2010-12-03 15:45:00.000000,12725
541491,15044B,6,2011-01-18 14:04:00.000000,12510
539659,71459,24,2010-12-21 09:47:00.000000,15034
538510,22086,3,2010-12-12 13:47:00.000000,18004
540647,22720,2,2011-01-10 14:57:00.000000,17406
538518,21643,4,2010-12-12 16:14:00.000000,14505
538633,22441,4,2010-12-13 13:28:00.000000,16726
538517,22489,6,2010-12-12 16:05:00.000000,17618
538507,22158,16,2010-12-12 13:26:00.000000,15547
537389,22865,6,2010-12-06 13:41:00.000000,17757
540946,22423,6,2011-01-12 12:43:00.000000,12359
537030,20971,12,2010-12-03 16:44:00.000000,16455
541258,85049G,3,2011-01-16 15:30:00.000000,13634
537692,21212,4,2010-12-08 10:40:00.000000,14796
538365,22314,12,2010-12-12 10:11:00.000000,17243
538166,22113,1,2010-12-09 18:09:00.000000,17965
538652,21534,1,2010-12-13 15:12:00.000000,17890
540387,22587,12,2011-01-06 17:58:00.000000,16306
539647,22468,1,2010-12-20 16:08:00.000000,15460
538513,22112,2,2010-12-12 14:21:00.000000,15454
540642,22423,1,2011-01-10 13:22:00.000000,12681
540550,35241,3,2011-01-10 09:11:00.000000,12539
539475,21790,2,2010-12-19 14:41:00.000000,16686
539002,22423,2,2010-12-15 12:30:00.000000,14527
540353,21500,25,2011-01-06 14:53:00.000000,13764
540364,22192,1,2011-01-06 16:03:00.000000,14505
541111,82551,12,2011-01-13 15:13:00.000000,15687
C539827,22745,-1,2010-12-22 12:43:00.000000,15044
537126,22753,3,2010-12-05 12:13:00.000000,18118
536947,22567,12,2010-12-03 12:29:00.000000,13013
536560,22847,4,2010-12-01 15:00:00.000000,13093
538707,22080,2,2010-12-14 10:38:00.000000,17894
539654,21916,6,2010-12-20 17:05:00.000000,17340
541410,22720,6,2011-01-17 16:06:00.000000,13089
536529,22947,2,2010-12-01 13:20:00.000000,14237
540014,22385,2,2011-01-04 11:34:00.000000,14606
537382,85199S,2,2010-12-06 13:13:00.000000,16710
538799,22374,1,2010-12-14 11:48:00.000000,15039
537354,22150,2,2010-12-06 12:23:00.000000,12748
538056,22071,2,2010-12-09 13:34:00.000000,17198
537399,22374,1,2010-12-06 14:31:00.000000,13030
541286,84988,6,2011-01-17 13:08:00.000000,13982
538354,22561,24,2010-12-10 15:45:00.000000,16873
540523,22241,4,2011-01-09 12:51:00.000000,13069
C538717,22457,-12,2010-12-14 11:09:00.000000,18141
C538713,22179,-1,2010-12-14 10:53:00.000000,16570
540509,22834,24,2011-01-09 11:27:00.000000,14800
536404,85049E,12,2010-12-01 11:29:00.000000,16218
541371,22977,6,2011-01-17 14:51:00.000000,13983
539050,22076,1,2010-12-15 16:21:00.000000,12577
540523,22331,5,2011-01-09 12:51:00.000000,13069
541590,84970L,12,2011-01-19 14:50:00.000000,13310
540473,20972,1,2011-01-07 14:31:00.000000,17284
539725,21485,3,2010-12-21 13:58:00.000000,17211
538683,21385,24,2010-12-13 17:40:00.000000,14525
539075,22107,2,2010-12-15 17:28:00.000000,17189
538366,84030E,1,2010-12-12 10:47:00.000000,18109
540019,22904,6,2011-01-04 12:18:00.000000,12957
541206,22558,144,2011-01-14 12:24:00.000000,14646
537882,22111,6,2010-12-09 09:25:00.000000,15079
538008,21124,24,2010-12-09 12:17:00.000000,12683
540278,22382,2,2011-01-06 12:31:00.000000,15719
537382,35953,1,2010-12-06 13:13:00.000000,16710
537775,21156,8,2010-12-08 12:41:00.000000,17722
539836,84536B,2,2010-12-22 13:46:00.000000,17894
541511,22588,4,2011-01-18 16:45:00.000000,17576
538945,22423,16,2010-12-15 11:22:00.000000,17230
540353,21163,2,2011-01-06 14:53:00.000000,13764
539731,22471,40,2010-12-21 15:05:00.000000,14646
539501,22314,2,2010-12-20 11:08:00.000000,17085
540813,82483,2,2011-01-11 12:41:00.000000,14669
537688,21175,24,2010-12-08 10:35:00.000000,17406
539009,84849D,12,2010-12-15 13:24:00.000000,13221
539473,72807C,8,2010-12-19 14:24:00.000000,14911
540188,15056P,1,2011-01-05 13:57:00.000000,16771
541596,21413,4,2011-01-19 16:18:00.000000,17602
540019,22489,24,2011-01-04 12:18:00.000000,12957
537209,20972,2,2010-12-05 15:12:00.000000,14606
540688,POST,5,2011-01-11 07:57:00.000000,12736
541215,20669,12,2011-01-14 13:42:00.000000,14329
537201,85049G,12,2010-12-05 14:19:00.000000,12472
539501,21181,6,2010-12-20 11:08:00.000000,17085
537141,21481,3,2010-12-05 12:57:00.000000,15570
540013,22556,2,2011-01-04 11:30:00.000000,16255
C540850,21231,-1,2011-01-12 09:41:00.000000,12665
C540307,22107,-8,2011-01-06 12:58:00.000000,15823
538853,22948,3,2010-12-14 13:35:00.000000,16805
541566,22393,24,2011-01-19 11:50:00.000000,17722
538056,21034,1,2010-12-09 13:34:00.000000,17198
538868,22629,24,2010-12-14 14:42:00.000000,17017
540671,22835,12,2011-01-10 15:35:00.000000,17739
537258,21034,1,2010-12-06 11:16:00.000000,17227
540530,21621,4,2011-01-09 14:02:00.000000,14755
539014,22336,10,2010-12-15 13:37:00.000000,17692
540467,22469,12,2011-01-07 13:39:00.000000,18198
538353,85099C,100,2010-12-10 15:31:00.000000,13798
C538091,35400,-2,2010-12-09 14:48:00.000000,16499
536460,84879,24,2010-12-01 12:22:00.000000,14849
541258,22470,6,2011-01-16 15:30:00.000000,13634
541567,22904,18,2011-01-19 11:51:00.000000,12681
538437,20970,1,2010-12-12 12:18:00.000000,16010
540188,22121,1,2011-01-05 13:57:00.000000,16771
538796,21500,25,2010-12-14 11:43:00.000000,17041
539488,22538,24,2010-12-20 09:37:00.000000,12377
538170,22198,3,2010-12-09 19:32:00.000000,13969
C538377,22055,-1,2010-12-12 11:23:00.000000,15224
C537157,35953,-24,2010-12-05 13:09:00.000000,15880
536532,22555,36,2010-12-01 13:24:00.000000,12433
538917,90161C,3,2010-12-15 10:57:00.000000,17449
540957,20718,2,2011-01-12 13:30:00.000000,15311
537794,85231G,3,2010-12-08 13:01:00.000000,16713
539039,22635,3,2010-12-15 15:00:00.000000,13124
538807,22744,1,2010-12-14 12:06:00.000000,17194
538811,22384,10,2010-12-14 12:22:00.000000,13178
536938,20712,20,2010-12-03 12:05:00.000000,14680
539314,22831,6,2010-12-16 18:20:00.000000,13874
540768,84991,24,2011-01-11 10:38:00.000000,17428
537057,22479,3,2010-12-05 11:49:00.000000,15351
538011,21901,19,2010-12-09 12:24:00.000000,14896
538365,84029G,9,2010-12-12 10:11:00.000000,17243
541215,22383,10,2011-01-14 13:42:00.000000,14329
536522,22338,2,2010-12-01 12:49:00.000000,15012
536852,21791,12,2010-12-03 09:51:00.000000,12686
536946,22731,18,2010-12-03 12:28:00.000000,13013
540170,22727,8,2011-01-05 12:21:00.000000,13767
537372,22837,2,2010-12-06 12:52:00.000000,16919
541504,21527,1,2011-01-18 15:37:00.000000,14415
537672,82494L,6,2010-12-08 09:30:00.000000,13050
536533,21843,1,2010-12-01 13:31:00.000000,16955
537626,22775,12,2010-12-07 14:57:00.000000,12347
537769,85123A,2,2010-12-08 12:17:00.000000,15021
538196,22549,24,2010-12-10 10:56:00.000000,12731
538146,22502,4,2010-12-09 16:10:00.000000,15596
537137,21494,4,2010-12-05 12:43:00.000000,16327
538171,22151,11,2010-12-09 20:01:00.000000,17530
538449,22725,1,2010-12-12 12:24:00.000000,17085
536874,21080,1,2010-12-03 11:35:00.000000,16891
537598,22725,4,2010-12-07 12:37:00.000000,14135
541207,22256,12,2011-01-14 12:27:00.000000,17685
540530,21669,12,2011-01-09 14:02:00.000000,14755
537135,22632,3,2010-12-05 12:35:00.000000,17059
537395,20979,1,2010-12-06 14:05:00.000000,15356
539379,22508,4,2010-12-17 11:43:00.000000,15780
537648,22356,10,2010-12-07 15:48:00.000000,12839
537395,22865,1,2010-12-06 14:05:00.000000,15356
539470,82484,2,2010-12-19 14:03:00.000000,14472
540546,22620,12,2011-01-09 15:56:00.000000,12766
536572,22119,3,2010-12-01 15:40:00.000000,16539
537441,21916,20,2010-12-06 17:26:00.000000,13564
539040,22487,1,2010-12-15 15:14:00.000000,17214
541520,20728,10,2011-01-19 09:13:00.000000,12422
539477,22814,12,2010-12-19 14:58:00.000000,18245
538541,20914,6,2010-12-13 10:46:00.000000,17428
537418,22755,1,2010-12-06 15:13:00.000000,17884
541678,48184,1,2011-01-20 14:13:00.000000,17771
538662,85170C,24,2010-12-13 15:44:00.000000,15159
538637,22754,2,2010-12-13 13:52:00.000000,17611
538799,21033,2,2010-12-14 11:48:00.000000,15039
541565,21754,1,2011-01-19 11:48:00.000000,14527
541262,21889,1,2011-01-16 15:50:00.000000,18069
541658,20713,1,2011-01-20 12:16:00.000000,15529
537131,22158,1,2010-12-05 12:26:00.000000,15716
C539598,21843,-11,2010-12-20 13:54:00.000000,14299
540816,21741,2,2011-01-11 12:55:00.000000,15518
538518,21877,4,2010-12-12 16:14:00.000000,14505
541591,85184C,24,2011-01-19 14:52:00.000000,15831
540981,21609,6,2011-01-12 15:25:00.000000,12868
537153,21014,24,2010-12-05 13:03:00.000000,16718
537421,22752,5,2010-12-06 15:25:00.000000,17218
537692,22937,2,2010-12-08 10:40:00.000000,14796
537772,22037,12,2010-12-08 12:35:00.000000,18043
541509,22639,2,2011-01-18 16:31:00.000000,13263
536989,22141,1,2010-12-03 15:10:00.000000,17238
538126,21071,6,2010-12-09 15:50:00.000000,17838
537135,22733,2,2010-12-05 12:35:00.000000,17059
541269,21054,2,2011-01-17 11:01:00.000000,12626
539269,21485,3,2010-12-16 15:27:00.000000,17580
537370,22121,1,2010-12-06 12:44:00.000000,13155
540247,21218,1,2011-01-05 15:56:00.000000,15464
540567,20782,2,2011-01-10 11:09:00.000000,16850
537354,21719,1,2010-12-06 12:23:00.000000,12748
541264,22271,1,2011-01-16 16:10:00.000000,17064
539103,22805,12,2010-12-16 10:38:00.000000,16985
538104,22274,1,2010-12-09 15:16:00.000000,17950
538992,22654,1,2010-12-15 11:56:00.000000,15950
541202,20713,10,2011-01-14 12:09:00.000000,17581
541587,84849D,1,2011-01-19 14:39:00.000000,17841
536569,22765,1,2010-12-01 15:35:00.000000,16274
538095,22469,1,2010-12-09 14:55:00.000000,17097
539610,21912,1,2010-12-20 14:33:00.000000,14606
538878,22729,8,2010-12-14 15:43:00.000000,13767
537418,20819,1,2010-12-06 15:13:00.000000,17884
536532,22614,48,2010-12-01 13:24:00.000000,12433
540407,22352,6,2011-01-07 09:55:00.000000,16839
C539605,21314,-3,2010-12-20 14:07:00.000000,13050
538629,22834,4,2010-12-13 13:10:00.000000,17799
540992,21912,2,2011-01-12 16:57:00.000000,17364
538814,22294,24,2010-12-14 12:30:00.000000,15983
541565,22890,1,2011-01-19 11:48:00.000000,14527
539314,22501,2,2010-12-16 18:20:00.000000,13874
537754,84509B,1,2010-12-08 11:16:00.000000,16081
539014,21818,10,2010-12-15 13:37:00.000000,17692
538507,21135,8,2010-12-12 13:26:00.000000,15547
538198,22941,2,2010-12-10 11:01:00.000000,17827
541038,22928,1,2011-01-13 12:10:00.000000,16395
538080,22961,12,2010-12-09 14:28:00.000000,17646
538558,21880,24,2010-12-13 10:58:00.000000,13069
540992,21328,3,2011-01-12 16:57:00.000000,17364
537405,20713,1,2010-12-06 14:51:00.000000,17841
539760,22111,2,2010-12-21 17:16:00.000000,17400
540099,84509G,12,2011-01-04 16:41:00.000000,15808
537435,M,2,2010-12-06 16:58:00.000000,17920
541216,84836,1,2011-01-14 13:52:00.000000,15311
540359,21080,16,2011-01-06 15:29:00.000000,18041
536522,85014A,1,2010-12-01 12:49:00.000000,15012
538518,21205,2,2010-12-12 16:14:00.000000,14505
540099,20726,10,2011-01-04 16:41:00.000000,15808
540514,22729,1,2011-01-09 11:43:00.000000,15708
536943,22736,1,2010-12-03 12:11:00.000000,17884
536943,22735,1,2010-12-03 12:11:00.000000,17884
539076,21259,4,2010-12-16 08:03:00.000000,16525
537216,22198,30,2010-12-05 15:40:00.000000,15502
537387,22179,2,2010-12-06 13:34:00.000000,13468
C538723,21217,-1,2010-12-14 11:12:00.000000,12434
537773,20726,1,2010-12-08 12:36:00.000000,16016
539641,22845,2,2010-12-20 15:30:00.000000,15311
537646,22920,2,2010-12-07 15:39:00.000000,17591
541139,22379,5,2011-01-14 11:05:00.000000,15213
C541656,21537,-1,2011-01-20 12:07:00.000000,17315
536582,22634,2,2010-12-01 16:21:00.000000,12947
540641,22766,8,2011-01-10 13:20:00.000000,16497
540550,21126,12,2011-01-10 09:11:00.000000,12539
539257,21137,480,2010-12-16 14:29:00.000000,16210
541264,22273,1,2011-01-16 16:10:00.000000,17064
538008,22704,25,2010-12-09 12:17:00.000000,12683
537866,21363,6,2010-12-08 16:45:00.000000,17655
541588,22965,6,2011-01-19 14:43:00.000000,14307
538638,22736,1,2010-12-13 14:16:00.000000,17231
540537,79066K,1,2011-01-09 14:28:00.000000,13565
538263,21485,3,2010-12-10 12:44:00.000000,18065
538167,10002,12,2010-12-09 18:58:00.000000,14713
540278,22666,1,2011-01-06 12:31:00.000000,15719
537420,84949,6,2010-12-06 15:18:00.000000,17519
537369,85036A,1,2010-12-06 12:41:00.000000,17860
540473,22926,4,2011-01-07 14:31:00.000000,17284
539247,21774,24,2010-12-16 13:33:00.000000,15311
537615,21524,2,2010-12-07 13:30:00.000000,15898
537156,84406B,16,2010-12-05 13:08:00.000000,17858
536532,21212,24,2010-12-01 13:24:00.000000,12433
536378,85183B,48,2010-12-01 09:37:00.000000,14688
540953,35653,1,2011-01-12 13:16:00.000000,14587
538207,84459B,2,2010-12-10 11:33:00.000000,12748
537051,22729,2,2010-12-05 11:12:00.000000,15708
538657,48184,2,2010-12-13 15:26:00.000000,15867
538636,22846,1,2010-12-13 13:50:00.000000,14639
538312,22851,2,2010-12-10 13:48:00.000000,16727
540021,22236,1,2011-01-04 12:51:00.000000,17841
C539278,22617,-6,2010-12-16 15:39:00.000000,18269
536976,21982,3,2010-12-03 14:18:00.000000,14723
541483,22283,2,2011-01-18 12:40:00.000000,15395
541263,22722,8,2011-01-16 16:10:00.000000,16843
537225,22426,2,2010-12-05 16:41:00.000000,12748
537852,22800,12,2010-12-08 15:56:00.000000,17340
541673,21868,36,2011-01-20 13:02:00.000000,14735
539019,85123A,4,2010-12-15 14:12:00.000000,17551
537626,84558A,24,2010-12-07 14:57:00.000000,12347
541285,85099F,10,2011-01-17 12:45:00.000000,13001
539294,82482,6,2010-12-16 16:45:00.000000,15532
538007,84755,16,2010-12-09 12:16:00.000000,14355
541011,84755,16,2011-01-13 11:26:00.000000,15447
538636,22666,6,2010-12-13 13:50:00.000000,14639
541220,22429,180,2011-01-14 14:11:00.000000,14156
540500,21523,10,2011-01-09 10:26:00.000000,15465
539395,22969,36,2010-12-17 11:52:00.000000,12471
537607,22659,2,2010-12-07 13:18:00.000000,15965
540907,22625,2,2011-01-12 11:52:00.000000,13488
540509,22046,25,2011-01-09 11:27:00.000000,14800
536569,21018,2,2010-12-01 15:35:00.000000,16274
537693,22744,6,2010-12-08 10:45:00.000000,12441
537400,22429,3,2010-12-06 14:36:00.000000,17191
C539576,15056BL,-6,2010-12-20 12:25:00.000000,14911
538205,22941,1,2010-12-10 11:24:00.000000,12748
536395,22867,48,2010-12-01 10:47:00.000000,13767
C541499,22766,-1,2011-01-18 15:23:00.000000,13693
540353,22215,1,2011-01-06 14:53:00.000000,13764
536551,22900,1,2010-12-01 14:34:00.000000,17346
538263,22384,10,2010-12-10 12:44:00.000000,18065
540700,21915,12,2011-01-11 09:47:00.000000,12393
539050,22375,1,2010-12-15 16:21:00.000000,12577
539322,84032A,2,2010-12-16 19:22:00.000000,14713
539098,82494L,6,2010-12-16 10:28:00.000000,14841
537384,22633,10,2010-12-06 13:21:00.000000,15984
540834,21535,3,2011-01-11 14:50:00.000000,14733
539324,72818,1,2010-12-16 19:51:00.000000,14985
539036,85174,16,2010-12-15 14:35:00.000000,14913
541112,22519,6,2011-01-13 15:17:00.000000,18085
539326,21874,12,2010-12-17 09:22:00.000000,14560
540999,22834,120,2011-01-13 10:08:00.000000,13694
539211,21231,4,2010-12-16 12:15:00.000000,16743
540458,22748,6,2011-01-07 12:28:00.000000,12501
539038,22570,4,2010-12-15 14:45:00.000000,15641
537794,21481,2,2010-12-08 13:01:00.000000,16713
539666,85099B,100,2010-12-21 10:41:00.000000,16029
536576,84050,96,2010-12-01 16:11:00.000000,13777
539201,47591D,8,2010-12-16 12:11:00.000000,14878
537065,22727,4,2010-12-05 11:57:00.000000,12567
536520,21358,2,2010-12-01 12:43:00.000000,14729
540642,22467,12,2011-01-10 13:22:00.000000,12681
540239,22328,6,2011-01-05 14:48:00.000000,12682
540501,22345,24,2011-01-09 10:43:00.000000,13162
538064,20981,2,2010-12-09 13:47:00.000000,15271
541094,20719,30,2011-01-13 13:36:00.000000,13246
540703,17021,600,2011-01-11 09:58:00.000000,14135
539981,22605,1,2010-12-23 14:35:00.000000,13304
539250,85174,32,2010-12-16 13:44:00.000000,15157
538093,20726,10,2010-12-09 14:49:00.000000,12682
537137,21157,11,2010-12-05 12:43:00.000000,16327
537126,21218,1,2010-12-05 12:13:00.000000,18118
538910,22801,4,2010-12-15 10:54:00.000000,17454
