invoiceno,stockcode,quantity,invoicedate,customerid
537199,82616B,1,2010-12-05 14:06:00.000000,15894
538206,22744,2,2010-12-10 11:31:00.000000,17827
537044,85034B,4,2010-12-05 10:52:00.000000,18055
538826,47566,1,2010-12-14 12:58:00.000000,12370
540023,21976,1,2011-01-04 12:58:00.000000,15039
538630,22558,12,2010-12-13 13:25:00.000000,14565
539294,17012B,1,2010-12-16 16:45:00.000000,15532
536981,M,2,2010-12-03 14:26:00.000000,14723
537981,21190,110,2010-12-09 11:35:00.000000,17857
539317,22142,1,2010-12-16 19:04:00.000000,17392
540512,22188,1,2011-01-09 11:39:00.000000,17114
536938,20713,20,2010-12-03 12:05:00.000000,14680
539213,22356,10,2010-12-16 12:23:00.000000,12877
539215,22582,1,2010-12-16 12:42:00.000000,15574
540168,84991,2,2011-01-05 12:15:00.000000,13715
537042,22697,1,2010-12-05 10:45:00.000000,13838
538864,85150,6,2010-12-14 14:26:00.000000,17739
537623,84968D,1,2010-12-07 14:31:00.000000,15858
536946,22812,12,2010-12-03 12:28:00.000000,13013
537604,21136,8,2010-12-07 13:01:00.000000,13488
538799,21865,1,2010-12-14 11:48:00.000000,15039
540544,22127,12,2011-01-09 15:32:00.000000,18032
539957,22533,24,2010-12-23 12:58:00.000000,12585
539471,21892,1,2010-12-19 14:16:00.000000,17358
537050,22383,20,2010-12-05 11:10:00.000000,14800
538652,20677,6,2010-12-13 15:12:00.000000,17890
540260,21232,12,2011-01-06 09:40:00.000000,13097
537852,22197,13,2010-12-08 15:56:00.000000,17340
539225,22423,2,2010-12-16 13:02:00.000000,15379
539315,22087,6,2010-12-16 18:23:00.000000,18260
541277,20974,10,2011-01-17 11:46:00.000000,12673
540501,21616,12,2011-01-09 10:43:00.000000,13162
539593,22834,24,2010-12-20 13:31:00.000000,13319
536947,21212,24,2010-12-03 12:29:00.000000,13013
540183,21519,12,2011-01-05 13:37:00.000000,15093
538866,22739,1,2010-12-14 14:40:00.000000,17841
538053,22666,6,2010-12-09 13:34:00.000000,15856
541686,20685,6,2011-01-20 15:42:00.000000,16912
539455,22862,1,2010-12-17 17:17:00.000000,12748
539663,21906,1,2010-12-21 10:26:00.000000,17961
541283,22804,6,2011-01-17 12:34:00.000000,12820
536528,21731,2,2010-12-01 13:17:00.000000,15525
541683,22332,6,2011-01-20 15:01:00.000000,14085
538826,21188,1,2010-12-14 12:58:00.000000,12370
540454,84380,12,2011-01-07 11:57:00.000000,16191
540992,22169,1,2011-01-12 16:57:00.000000,17364
C539058,48129,-10,2010-12-15 16:42:00.000000,17633
540180,22297,24,2011-01-05 13:05:00.000000,15984
537794,22768,1,2010-12-08 13:01:00.000000,16713
539041,17012B,24,2010-12-15 15:34:00.000000,15456
537606,22508,2,2010-12-07 13:16:00.000000,15002
540473,21156,3,2011-01-07 14:31:00.000000,17284
540473,20933,2,2011-01-07 14:31:00.000000,17284
540691,21164,12,2011-01-11 08:50:00.000000,17450
537126,20675,1,2010-12-05 12:13:00.000000,18118
540971,22540,48,2011-01-12 14:10:00.000000,12383
536569,22659,1,2010-12-01 15:35:00.000000,16274
540372,21985,24,2011-01-06 16:41:00.000000,13081
541595,22379,2,2011-01-19 16:08:00.000000,14606
537133,21625,1,2010-12-05 12:29:00.000000,18156
537955,20713,3,2010-12-09 11:28:00.000000,16782
537794,21429,6,2010-12-08 13:01:00.000000,16713
541021,22379,10,2011-01-13 12:03:00.000000,13093
537214,20974,48,2010-12-05 15:35:00.000000,16422
540458,22396,24,2011-01-07 12:28:00.000000,12501
540372,40016,24,2011-01-06 16:41:00.000000,13081
537126,20914,1,2010-12-05 12:13:00.000000,18118
538866,20668,48,2010-12-14 14:40:00.000000,17841
537346,22809,12,2010-12-06 12:21:00.000000,15301
539305,22844,2,2010-12-16 17:37:00.000000,14334
536557,22173,1,2010-12-01 14:41:00.000000,17841
538156,22150,6,2010-12-09 16:53:00.000000,15555
540536,22659,3,2011-01-09 14:21:00.000000,17757
538170,21790,3,2010-12-09 19:32:00.000000,13969
C540948,22665,-1,2011-01-12 12:47:00.000000,13093
536849,22727,48,2010-12-03 09:45:00.000000,17396
537467,22835,2,2010-12-07 10:36:00.000000,16059
540021,21809,1,2011-01-04 12:51:00.000000,17841
537026,21212,120,2010-12-03 16:35:00.000000,12395
538722,22690,2,2010-12-14 11:12:00.000000,17975
538378,22413,2,2010-12-12 11:26:00.000000,14577
538844,21258,8,2010-12-14 13:19:00.000000,14680
541123,21781,1,2011-01-14 09:52:00.000000,13385
541417,22293,4,2011-01-17 16:23:00.000000,16033
538525,22556,24,2010-12-13 09:39:00.000000,12540
541604,20832,4,2011-01-19 17:23:00.000000,14572
540265,21275,1,2011-01-06 10:46:00.000000,15271
537374,22383,1,2010-12-06 12:55:00.000000,17259
539408,22345,24,2010-12-17 12:56:00.000000,12720
540267,22525,100,2011-01-06 11:12:00.000000,12415
536975,84352,1,2010-12-03 14:04:00.000000,14911
539044,22720,6,2010-12-15 15:47:00.000000,15727
540943,79160,1,2011-01-12 12:31:00.000000,17841
537653,22772,2,2010-12-07 15:54:00.000000,17897
541518,22432,12,2011-01-19 09:05:00.000000,12451
541596,22560,5,2011-01-19 16:19:00.000000,17602
537769,85024C,1,2010-12-08 12:17:00.000000,15021
538097,20750,2,2010-12-09 14:56:00.000000,15192
537601,48138,2,2010-12-07 12:43:00.000000,17287
537126,85123A,1,2010-12-05 12:13:00.000000,18118
540856,22627,2,2011-01-12 10:16:00.000000,16655
540704,85123A,24,2011-01-11 10:04:00.000000,17742
539572,22111,96,2010-12-20 12:14:00.000000,14113
538626,21463,1,2010-12-13 12:57:00.000000,17338
540410,84997B,6,2011-01-07 10:04:00.000000,12530
541238,79000,12,2011-01-16 10:42:00.000000,16746
537682,22975,12,2010-12-08 10:13:00.000000,13599
537868,21506,12,2010-12-08 16:49:00.000000,12433
541018,48116,1,2011-01-13 12:03:00.000000,14978
541107,22066,12,2011-01-13 14:55:00.000000,17744
536975,84559B,12,2010-12-03 14:04:00.000000,14911
538523,22544,24,2010-12-13 09:29:00.000000,13198
541631,84592,6,2011-01-20 10:47:00.000000,12637
540647,84947,6,2011-01-10 14:57:00.000000,17406
540512,22483,1,2011-01-09 11:39:00.000000,17114
539933,21213,24,2010-12-23 11:24:00.000000,15235
537465,22633,12,2010-12-07 10:32:00.000000,17735
538186,48138,2,2010-12-10 10:26:00.000000,13000
539988,22207,1,2010-12-23 16:06:00.000000,18116
540955,47566,3,2011-01-12 13:27:00.000000,14715
537606,22589,6,2010-12-07 13:16:00.000000,15002
541596,72133,2,2011-01-19 16:19:00.000000,17602
537781,22837,1,2010-12-08 12:46:00.000000,17341
537844,71215,1,2010-12-08 15:17:00.000000,17999
539018,20886,12,2010-12-15 14:00:00.000000,16134
538597,22718,12,2010-12-13 12:26:00.000000,15555
541604,84988,2,2011-01-19 17:23:00.000000,14572
537199,21212,3,2010-12-05 14:06:00.000000,15894
540835,20726,10,2011-01-11 15:00:00.000000,12724
539484,22971,6,2010-12-19 15:44:00.000000,15640
539659,22666,3,2010-12-21 09:47:00.000000,15034
539036,22423,3,2010-12-15 14:35:00.000000,14913
538371,22577,10,2010-12-12 11:07:00.000000,15570
537781,22418,2,2010-12-08 12:46:00.000000,17341
539118,22555,5,2010-12-16 11:27:00.000000,15563
537889,22837,8,2010-12-09 10:04:00.000000,13319
539731,22383,100,2010-12-21 15:05:00.000000,14646
540372,84212,24,2011-01-06 16:41:00.000000,13081
536985,22504,1,2010-12-03 14:40:00.000000,15373
540471,22066,12,2011-01-07 14:21:00.000000,15601
539920,85123A,4,2010-12-23 11:06:00.000000,14085
541430,21213,24,2011-01-18 09:50:00.000000,12356
539725,48194,1,2010-12-21 13:58:00.000000,17211
539722,85066,2,2010-12-21 13:45:00.000000,14911
538661,72802C,12,2010-12-13 15:42:00.000000,15194
541125,POST,1,2011-01-14 10:06:00.000000,12474
539502,21738,4,2010-12-20 11:14:00.000000,14099
538567,20677,8,2010-12-13 11:23:00.000000,13999
540994,21557,6,2011-01-13 09:29:00.000000,13089
540473,21563,3,2011-01-07 14:31:00.000000,17284
537955,22385,1,2010-12-09 11:28:00.000000,16782
538652,20847,4,2010-12-13 15:12:00.000000,17890
C538768,84378,-24,2010-12-14 11:34:00.000000,14829
537142,22469,1,2010-12-05 12:57:00.000000,12748
540482,21034,3,2011-01-07 15:48:00.000000,14672
540827,37489C,2,2011-01-11 14:15:00.000000,17569
540268,21175,12,2011-01-06 11:25:00.000000,13458
539088,22837,36,2010-12-16 09:45:00.000000,13093
537781,22585,2,2010-12-08 12:46:00.000000,17341
538180,22556,24,2010-12-10 09:53:00.000000,13418
540502,22684,10,2011-01-09 10:50:00.000000,13183
538093,22909,12,2010-12-09 14:49:00.000000,12682
537065,21982,24,2010-12-05 11:57:00.000000,12567
540604,22721,3,2011-01-10 11:38:00.000000,15326
539039,21179,24,2010-12-15 15:00:00.000000,13124
537691,82486,2,2010-12-08 10:39:00.000000,13842
537646,21818,1,2010-12-07 15:39:00.000000,17591
540033,84970S,12,2011-01-04 14:12:00.000000,13680
539262,22492,36,2010-12-16 14:35:00.000000,15789
540552,22469,24,2011-01-10 09:44:00.000000,16350
537207,22748,1,2010-12-05 15:06:00.000000,17402
538198,20967,2,2010-12-10 11:01:00.000000,17827
541214,84828,12,2011-01-14 13:41:00.000000,15570
539240,85035C,24,2010-12-16 13:15:00.000000,15194
537209,82486,1,2010-12-05 15:12:00.000000,14606
538796,22111,3,2010-12-14 11:43:00.000000,17041
541202,21931,10,2011-01-14 12:09:00.000000,17581
538625,22639,32,2010-12-13 12:50:00.000000,14544
540826,22193,2,2011-01-11 14:00:00.000000,13102
537405,21361,1,2010-12-06 14:51:00.000000,17841
538378,21175,2,2010-12-12 11:26:00.000000,14577
537794,21479,3,2010-12-08 13:01:00.000000,16713
538354,21340,4,2010-12-10 15:45:00.000000,16873
540798,22333,18,2011-01-11 12:11:00.000000,17365
C540398,84792,-2,2011-01-07 09:21:00.000000,14047
540688,22223,24,2011-01-11 07:57:00.000000,12736
538639,22082,2,2010-12-13 14:24:00.000000,17179
540856,84375,12,2011-01-12 10:16:00.000000,16655
541518,85014B,3,2011-01-19 09:05:00.000000,12451
540288,84927F,1,2011-01-06 12:45:00.000000,17634
538418,22417,2,2010-12-12 12:00:00.000000,17372
536404,84378,12,2010-12-01 11:29:00.000000,16218
539015,84947,12,2010-12-15 13:38:00.000000,15822
539093,22114,48,2010-12-16 10:10:00.000000,15482
538064,21385,2,2010-12-09 13:47:00.000000,15271
539007,21544,1,2010-12-15 13:00:00.000000,17894
540277,82494L,72,2011-01-06 12:18:00.000000,14258
539041,17012E,24,2010-12-15 15:34:00.000000,15456
540098,84992,1,2011-01-04 15:50:00.000000,16241
540813,84508B,2,2011-01-11 12:41:00.000000,14669
540023,22423,3,2011-01-04 12:58:00.000000,15039
537441,84029E,3,2010-12-06 17:26:00.000000,13564
539981,22096,12,2010-12-23 14:35:00.000000,13304
537136,79149B,1,2010-12-05 12:42:00.000000,12748
541213,22487,1,2011-01-14 13:28:00.000000,15033
537381,22154,48,2010-12-06 13:13:00.000000,14667
541220,22967,240,2011-01-14 14:11:00.000000,14156
540691,22881,16,2011-01-11 08:50:00.000000,17450
539247,85035B,12,2010-12-16 13:33:00.000000,15311
538529,22469,12,2010-12-13 10:24:00.000000,14290
538403,22082,10,2010-12-12 11:46:00.000000,17211
540357,22963,96,2011-01-06 15:14:00.000000,13093
537738,22411,10,2010-12-08 11:02:00.000000,17706
541123,21756,3,2011-01-14 09:52:00.000000,13385
537795,21485,6,2010-12-08 13:03:00.000000,17213
537219,21217,2,2010-12-05 15:47:00.000000,14081
539215,22030,36,2010-12-16 12:42:00.000000,15574
537815,20725,10,2010-12-08 13:49:00.000000,17676
537859,21123,5,2010-12-08 16:11:00.000000,14030
540703,16161U,25,2011-01-11 09:58:00.000000,14135
537868,21080,36,2010-12-08 16:49:00.000000,12433
538002,22112,3,2010-12-09 11:48:00.000000,14932
538591,21262,6,2010-12-13 11:44:00.000000,14741
537418,84997A,4,2010-12-06 15:13:00.000000,17884
537224,21363,1,2010-12-05 16:24:00.000000,13174
536415,22736,3,2010-12-01 11:57:00.000000,12838
537200,84030E,1,2010-12-05 14:17:00.000000,15867
540595,21882,24,2011-01-10 11:35:00.000000,14321
537160,22553,4,2010-12-05 13:18:00.000000,14161
540500,22084,40,2011-01-09 10:26:00.000000,15465
541524,22935,6,2011-01-19 10:49:00.000000,17091
541596,20669,3,2011-01-19 16:19:00.000000,17602
539259,22151,24,2010-12-16 14:32:00.000000,13050
537789,22837,24,2010-12-08 12:49:00.000000,14051
539317,22096,1,2010-12-16 19:04:00.000000,17392
539075,21981,2,2010-12-15 17:28:00.000000,17189
537375,22553,6,2010-12-06 12:55:00.000000,17019
538634,22798,4,2010-12-13 13:28:00.000000,14085
537843,21781,1,2010-12-08 15:16:00.000000,15713
540395,22795,2,2011-01-06 18:24:00.000000,14702
C538124,22423,-1,2010-12-09 15:43:00.000000,15329
537375,21098,20,2010-12-06 12:55:00.000000,17019
540464,18098C,12,2011-01-07 13:17:00.000000,14298
541111,22236,1,2011-01-13 15:13:00.000000,15687
537629,21914,12,2010-12-07 15:03:00.000000,17419
C541694,22423,-1,2011-01-20 17:06:00.000000,17364
538354,22692,4,2010-12-10 15:45:00.000000,16873
540968,22690,1,2011-01-12 13:40:00.000000,17338
541004,21985,24,2011-01-13 10:35:00.000000,18190
537391,22938,8,2010-12-06 13:53:00.000000,16550
538035,21929,1,2010-12-09 13:03:00.000000,16065
540350,22749,1,2011-01-06 14:14:00.000000,18283
541567,21238,8,2011-01-19 11:51:00.000000,12681
541602,22781,1,2011-01-19 17:17:00.000000,17231
539469,84692,6,2010-12-19 13:59:00.000000,17841
536859,22083,14,2010-12-03 10:43:00.000000,12841
539299,22838,1,2010-12-16 17:30:00.000000,14180
541238,48187,1,2011-01-16 10:42:00.000000,16746
538255,48187,2,2010-12-10 12:33:00.000000,14911
536527,47421,24,2010-12-01 13:04:00.000000,12662
541517,POST,1,2011-01-19 08:34:00.000000,12665
538527,35610C,24,2010-12-13 09:52:00.000000,15361
537769,20828,1,2010-12-08 12:17:00.000000,15021
540554,22079,10,2011-01-10 09:55:00.000000,18171
537755,21154,10,2010-12-08 11:31:00.000000,16525
541564,48138,1,2011-01-19 11:38:00.000000,16904
539305,21326,12,2010-12-16 17:37:00.000000,14334
541290,21915,24,2011-01-17 13:25:00.000000,17288
540953,21213,2,2011-01-12 13:16:00.000000,14587
536591,21985,4,2010-12-01 16:58:00.000000,14606
539836,22558,2,2010-12-22 13:46:00.000000,17894
540968,84836,7,2011-01-12 13:40:00.000000,17338
539859,84800L,20,2010-12-22 16:23:00.000000,17905
540013,21899,6,2011-01-04 11:30:00.000000,16255
539105,85123A,12,2010-12-16 10:43:00.000000,14825
540273,51014A,72,2011-01-06 11:57:00.000000,17368
536597,22086,1,2010-12-01 17:35:00.000000,18011
537867,72802C,6,2010-12-08 16:48:00.000000,16717
539761,21071,12,2010-12-22 10:29:00.000000,17593
537126,22061,2,2010-12-05 12:13:00.000000,18118
538722,22120,2,2010-12-14 11:12:00.000000,17975
541481,21531,6,2011-01-18 12:09:00.000000,14696
537225,22905,5,2010-12-05 16:41:00.000000,12748
538630,21623,6,2010-12-13 13:25:00.000000,14565
541120,22356,10,2011-01-14 09:13:00.000000,12490
537054,22737,1,2010-12-05 11:40:00.000000,16931
537618,22075,144,2010-12-07 13:50:00.000000,15061
538067,22952,2,2010-12-09 13:59:00.000000,15288
537362,20665,1,2010-12-06 12:34:00.000000,17596
539826,22112,6,2010-12-22 12:39:00.000000,15044
541591,22241,12,2011-01-19 14:52:00.000000,15831
537246,22271,6,2010-12-06 10:27:00.000000,12808
540968,22667,2,2011-01-12 13:40:00.000000,17338
537392,20726,5,2010-12-06 13:58:00.000000,17068
537042,22316,1,2010-12-05 10:45:00.000000,13838
536408,20685,2,2010-12-01 11:41:00.000000,14307
541485,22516,1,2011-01-18 13:05:00.000000,18118
537825,20723,10,2010-12-08 14:36:00.000000,15005
537218,22749,16,2010-12-05 15:46:00.000000,12763
540561,82482,6,2011-01-10 10:32:00.000000,13004
540361,85123A,32,2011-01-06 15:41:00.000000,13408
540094,22469,12,2011-01-04 15:33:00.000000,14221
538879,21983,24,2010-12-14 15:50:00.000000,15392
538709,21059,1,2010-12-14 10:46:00.000000,16442
540409,22624,12,2011-01-07 10:00:00.000000,16019
541138,20866,12,2011-01-14 10:42:00.000000,12553
540146,22470,8,2011-01-05 10:51:00.000000,15002
540550,21880,12,2011-01-10 09:11:00.000000,12539
541287,22710,400,2011-01-17 13:09:00.000000,14101
538382,22834,6,2010-12-12 11:37:00.000000,17218
536532,22962,12,2010-12-01 13:24:00.000000,12433
537781,84032B,1,2010-12-08 12:46:00.000000,17341
538367,20727,10,2010-12-12 10:48:00.000000,14800
539353,21430,4,2010-12-17 11:30:00.000000,12782
539470,21361,1,2010-12-19 14:03:00.000000,14472
539246,21934,1,2010-12-16 13:33:00.000000,14606
539395,POST,11,2010-12-17 11:52:00.000000,12471
C539003,D,-1,2010-12-15 12:35:00.000000,14527
540265,22761,1,2011-01-06 10:46:00.000000,15271
540268,22219,36,2011-01-06 11:25:00.000000,13458
541564,82578,1,2011-01-19 11:38:00.000000,16904
539014,22591,1,2010-12-15 13:37:00.000000,17692
540454,22494,12,2011-01-07 11:57:00.000000,16191
537374,72817,1,2010-12-06 12:55:00.000000,17259
538638,22082,2,2010-12-13 14:16:00.000000,17231
537224,22294,7,2010-12-05 16:24:00.000000,13174
538200,21034,1,2010-12-10 11:11:00.000000,17912
540458,22609,36,2011-01-07 12:28:00.000000,12501
537055,22415,1,2010-12-05 11:45:00.000000,16814
537405,22114,1,2010-12-06 14:51:00.000000,17841
540372,22184,2,2011-01-06 16:41:00.000000,13081
540635,22427,3,2011-01-10 12:03:00.000000,14229
538003,22728,12,2010-12-09 12:05:00.000000,12429
541524,22930,6,2011-01-19 10:49:00.000000,17091
540094,22797,1,2011-01-04 15:33:00.000000,14221
540410,20681,6,2011-01-07 10:04:00.000000,12530
538839,85114B,4,2010-12-14 13:10:00.000000,14606
536412,22652,5,2010-12-01 11:49:00.000000,17920
537374,21889,1,2010-12-06 12:55:00.000000,17259
540532,22429,2,2011-01-09 14:11:00.000000,14702
541268,22973,5,2011-01-17 10:52:00.000000,12872
539588,85099B,2,2010-12-20 13:11:00.000000,14527
540525,22326,6,2011-01-09 13:02:00.000000,16833
538783,22198,100,2010-12-14 11:38:00.000000,14961
538078,22762,1,2010-12-09 14:25:00.000000,16255
539723,22086,10,2010-12-21 13:49:00.000000,14737
537254,20974,2,2010-12-06 11:01:00.000000,15898
540478,21929,100,2011-01-07 14:53:00.000000,15769
536973,22296,12,2010-12-03 13:43:00.000000,17787
536859,22841,1,2010-12-03 10:43:00.000000,12841
539050,20983,1,2010-12-15 16:21:00.000000,12577
541110,84030E,1,2011-01-13 15:11:00.000000,15916
540363,40016,600,2011-01-06 15:54:00.000000,12971
540021,47421,24,2011-01-04 12:51:00.000000,17841
537126,84992,4,2010-12-05 12:13:00.000000,18118
538035,82583,1,2010-12-09 13:03:00.000000,16065
540188,85038,6,2011-01-05 13:57:00.000000,16771
537133,22273,1,2010-12-05 12:29:00.000000,18156
537153,22759,6,2010-12-05 13:03:00.000000,16718
538347,22415,3,2010-12-10 14:54:00.000000,17220
538312,17090D,1,2010-12-10 13:48:00.000000,16727
540687,22969,12,2011-01-10 17:18:00.000000,15867
538163,22173,1,2010-12-09 17:27:00.000000,17841
541676,20728,10,2011-01-20 14:01:00.000000,15379
541595,21942,10,2011-01-19 16:08:00.000000,14606
537026,21217,2,2010-12-03 16:35:00.000000,12395
537034,84988,12,2010-12-03 17:20:00.000000,13081
536404,21125,12,2010-12-01 11:29:00.000000,16218
537852,84077,96,2010-12-08 15:56:00.000000,17340
539452,22111,48,2010-12-17 17:06:00.000000,15856
538095,21879,2,2010-12-09 14:55:00.000000,17097
537216,21733,24,2010-12-05 15:40:00.000000,15502
538638,22227,2,2010-12-13 14:16:00.000000,17231
539835,20728,10,2010-12-22 13:39:00.000000,16477
536557,22451,3,2010-12-01 14:41:00.000000,17841
537462,21094,12,2010-12-07 10:06:00.000000,17228
541138,22556,12,2011-01-14 10:42:00.000000,12553
537362,22614,1,2010-12-06 12:34:00.000000,17596
540280,21422,80,2011-01-06 12:37:00.000000,12386
541484,22302,6,2011-01-18 12:46:00.000000,16814
536985,22113,4,2010-12-03 14:40:00.000000,15373
541293,21754,1,2011-01-17 13:39:00.000000,15311
537137,72351A,2,2010-12-05 12:43:00.000000,16327
537769,15056BL,2,2010-12-08 12:17:00.000000,15021
540014,84509A,2,2011-01-04 11:34:00.000000,14606
540537,22696,5,2011-01-09 14:28:00.000000,13565
540412,22862,4,2011-01-07 10:27:00.000000,13842
540040,20704,8,2011-01-04 14:20:00.000000,12483
539185,82483,1,2010-12-16 11:53:00.000000,16470
538197,10135,4,2010-12-10 10:56:00.000000,14419
538504,22457,12,2010-12-12 13:01:00.000000,16011
540458,20977,16,2011-01-07 12:28:00.000000,12501
539551,15056P,3,2010-12-20 11:38:00.000000,12721
536532,22963,12,2010-12-01 13:24:00.000000,12433
538094,48116,2,2010-12-09 14:50:00.000000,13117
537892,22468,2,2010-12-09 10:13:00.000000,12481
540900,POST,2,2011-01-12 11:46:00.000000,12712
536597,22910,1,2010-12-01 17:35:00.000000,18011
540647,22937,2,2011-01-10 14:57:00.000000,17406
537351,18007,1,2010-12-06 12:23:00.000000,16898
538250,22847,1,2010-12-10 12:20:00.000000,18118
536446,21587,4,2010-12-01 12:15:00.000000,15983
536591,21427,1,2010-12-01 16:57:00.000000,14606
538849,21803,36,2010-12-14 13:31:00.000000,14415
540595,22469,12,2011-01-10 11:35:00.000000,14321
538201,84559B,1,2010-12-10 11:12:00.000000,15723
540976,21111,6,2011-01-12 15:00:00.000000,12652
540179,22852,1,2011-01-05 12:54:00.000000,16033
537795,22510,4,2010-12-08 13:03:00.000000,17213
538626,22337,32,2010-12-13 12:57:00.000000,17338
536520,22632,4,2010-12-01 12:43:00.000000,14729
541291,16161U,25,2011-01-17 13:25:00.000000,14667
537224,22087,3,2010-12-05 16:24:00.000000,13174
537374,22197,3,2010-12-06 12:55:00.000000,17259
541268,21361,2,2011-01-17 10:52:00.000000,12872
536987,22781,2,2010-12-03 14:54:00.000000,17198
536529,21258,1,2010-12-01 13:20:00.000000,14237
C539224,22656,-1,2010-12-16 13:01:00.000000,17377
539181,21985,12,2010-12-16 11:51:00.000000,12748
540691,21756,15,2011-01-11 08:50:00.000000,17450
539421,22169,2,2010-12-17 14:21:00.000000,14016
541686,22831,6,2011-01-20 15:42:00.000000,16912
539290,21034,2,2010-12-16 16:36:00.000000,16271
540459,22358,24,2011-01-07 12:35:00.000000,16191
538637,22974,2,2010-12-13 13:52:00.000000,17611
539988,22556,1,2010-12-23 16:06:00.000000,18116
536523,21259,2,2010-12-01 12:50:00.000000,12868
C538755,22423,-1,2010-12-14 11:30:00.000000,16782
540469,47590B,5,2011-01-07 14:04:00.000000,12484
541213,22033,12,2011-01-14 13:28:00.000000,15033
540509,22747,5,2011-01-09 11:27:00.000000,14800
540496,22047,25,2011-01-07 17:18:00.000000,15485
537346,21657,6,2010-12-06 12:21:00.000000,15301
537111,85099F,10,2010-12-05 12:08:00.000000,14810
540458,47480,12,2011-01-07 12:28:00.000000,12501
537626,22492,36,2010-12-07 14:57:00.000000,12347
540163,22716,12,2011-01-05 11:52:00.000000,13089
537368,22189,8,2010-12-06 12:40:00.000000,14911
538866,21672,10,2010-12-14 14:40:00.000000,17841
541413,85123A,3,2011-01-17 16:14:00.000000,13859
538371,82482,6,2010-12-12 11:07:00.000000,15570
537808,20655,2,2010-12-08 13:23:00.000000,15311
537772,22908,2,2010-12-08 12:35:00.000000,18043
540907,22384,10,2011-01-12 11:52:00.000000,13488
537889,84879,32,2010-12-09 10:04:00.000000,13319
537350,22622,4,2010-12-06 12:23:00.000000,14708
539261,22418,24,2010-12-16 14:34:00.000000,15620
539008,22128,24,2010-12-15 13:21:00.000000,17033
537208,51020B,2,2010-12-05 15:12:00.000000,15889
536860,22158,13,2010-12-03 10:43:00.000000,16905
536409,21609,1,2010-12-01 11:45:00.000000,17908
540953,21916,2,2011-01-12 13:16:00.000000,14587
539259,22086,6,2010-12-16 14:32:00.000000,13050
538811,22356,10,2010-12-14 12:22:00.000000,13178
538896,20705,8,2010-12-15 09:09:00.000000,16145
536381,22176,1,2010-12-01 09:41:00.000000,15311
539957,21975,24,2010-12-23 12:58:00.000000,12585
541262,20725,2,2011-01-16 15:50:00.000000,18069
538515,22622,24,2010-12-12 14:43:00.000000,17937
539264,37446,8,2010-12-16 15:02:00.000000,15224
540397,85066,1,2011-01-06 18:57:00.000000,13187
537219,21890,1,2010-12-05 15:47:00.000000,14081
537606,21811,48,2010-12-07 13:16:00.000000,15002
539307,90210C,60,2010-12-16 17:43:00.000000,13694
537208,M,4,2010-12-05 15:12:00.000000,15889
540798,21448,3,2011-01-11 12:11:00.000000,17365
539334,22428,1,2010-12-17 10:12:00.000000,12748
537764,21136,3,2010-12-08 12:06:00.000000,16893
541596,20974,5,2011-01-19 16:19:00.000000,17602
536381,21523,10,2010-12-01 09:41:00.000000,15311
540953,22525,1,2011-01-12 13:16:00.000000,14587
537202,22507,4,2010-12-05 14:25:00.000000,14506
541293,22411,2,2011-01-17 13:39:00.000000,15311
537377,72807A,12,2010-12-06 13:01:00.000000,15882
538306,48138,30,2010-12-10 13:24:00.000000,12989
540698,22775,6,2011-01-11 09:24:00.000000,17450
539653,22809,1,2010-12-20 16:50:00.000000,13564
540997,22418,12,2011-01-13 09:55:00.000000,17368
539609,84580,1,2010-12-20 14:15:00.000000,15527
539222,20762,4,2010-12-16 13:00:00.000000,14621
538517,21248,1,2010-12-12 16:05:00.000000,17618
539255,22625,6,2010-12-16 14:26:00.000000,16316
536863,16237,1,2010-12-03 11:19:00.000000,17967
540405,40016,600,2011-01-07 09:50:00.000000,14828
541262,21937,2,2011-01-16 15:50:00.000000,18069
538799,22890,1,2010-12-14 11:48:00.000000,15039
537865,84029E,2,2010-12-08 16:34:00.000000,16011
541260,22720,2,2011-01-16 15:44:00.000000,16059
538157,22909,6,2010-12-09 16:57:00.000000,17576
536539,37495,4,2010-12-01 14:03:00.000000,15165
539836,22900,7,2010-12-22 13:46:00.000000,17894
541006,84509A,4,2011-01-13 10:43:00.000000,13993
540798,22266,12,2011-01-11 12:11:00.000000,17365
541260,20914,2,2011-01-16 15:44:00.000000,16059
540940,22762,1,2011-01-12 12:12:00.000000,18109
537898,82494L,2,2010-12-09 10:42:00.000000,17377
538533,22450,1,2010-12-13 10:31:00.000000,14796
537204,21014,5,2010-12-05 14:45:00.000000,15555
C540837,22776,-2,2011-01-11 15:02:00.000000,14733
539254,84946,48,2010-12-16 14:25:00.000000,13199
540411,22377,20,2011-01-07 10:24:00.000000,16551
536408,21755,3,2010-12-01 11:41:00.000000,14307
541273,21114,10,2011-01-17 11:21:00.000000,13155
540185,22766,4,2011-01-05 13:41:00.000000,14653
536980,22865,20,2010-12-03 14:26:00.000000,17819
539586,70007,60,2010-12-20 13:08:00.000000,14298
537054,22144,1,2010-12-05 11:40:00.000000,16931
540410,20682,6,2011-01-07 10:04:00.000000,12530
537885,22429,4,2010-12-09 09:34:00.000000,12942
539835,22650,12,2010-12-22 13:39:00.000000,16477
538169,21034,2,2010-12-09 19:28:00.000000,13230
540273,51014L,72,2011-01-06 11:57:00.000000,17368
536974,22892,12,2010-12-03 13:59:00.000000,12682
539318,21977,24,2010-12-16 19:09:00.000000,12348
